_latitude,_longitude,_quarter_begin,_quarter_begin_date,labeler_code,location,location_address,location_city,location_state,location_zip,medicaid_amount_reimbursed,ndc,non_medicaid_amount_reimbursed,number_of_prescriptions,package_size,period_covered,product_code,product_fda_list_name,quarter,state_code,suppression_used,total_amount_reimbursed,units_reimbursed,utilization_type
32.9866,-83.6487,7/1,2016-07-01T00:00:00.000,13107,POINT (-83.6487 32.9866),,,,,158.78,13107008801,0,12,01,2016,0088,Methadone,3,GA,false,158.78,838,FFSU
35.6411,-79.8431,10/1,2016-10-01T00:00:00.000,59011,POINT (-79.8431 35.6411),,,,,119936.02,59011075804,1739.25,259,04,2016,0758,BUTRANS,4,NC,false,121675.27,1032,FFSU
32.7673,-89.6812,10/1,2016-10-01T00:00:00.000,67877,POINT (-89.6812 32.7673),,,,,223.25,67877011601,0,27,01,2016,0116,METHADONE,4,MS,false,223.25,1531,MCOU
43.4108,-71.5653,7/1,2016-07-01T00:00:00.000,00054,POINT (-71.5653 43.4108),,,,,,00054855424,,,24,2016,8554,METHADONE,3,NH,true,,,FFSU
37.669,-84.6514,4/1,2016-04-01T00:00:00.000,59011,POINT (-84.6514 37.669),,,,,18598.85,59011075204,0,31,04,2016,0752,BUTRANS,2,KY,false,18598.85,124,MCOU
36.17,-119.7462,10/1,2016-10-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,,00054039168,,,68,2016,0391,METHADONE,4,CA,true,,,FFSU
43.4108,-71.5653,7/1,2016-07-01T00:00:00.000,59011,POINT (-71.5653 43.4108),,,,,,59011075004,,,04,2016,0750,BUTRANS,3,NH,true,,,FFSU
44.2563,-89.6385,4/1,2016-04-01T00:00:00.000,00406,POINT (-89.6385 44.2563),,,,,,00406575501,,,01,2016,5755,METHADONE,2,WI,true,,,MCOU
61.385,-152.2683,7/1,2016-07-01T00:00:00.000,00406,POINT (-152.2683 61.385),,,,,5142.16,00406577101,0,156,01,2016,5771,METHADONE,3,AK,false,5142.16,23541,FFSU
45.7326,-93.9196,4/1,2016-04-01T00:00:00.000,54123,POINT (-93.9196 45.7326),,,,,2716.93,54123091430,15,16,30,2016,0914,ZUBSOLV,2,MN,false,2731.93,719,MCOU
32.9866,-83.6487,4/1,2016-04-01T00:00:00.000,00054,POINT (-83.6487 32.9866),,,,,27.24,00054355563,0,16,63,2016,3555,METHADONE,2,GA,false,27.24,359.1,MCOU
37.669,-84.6514,7/1,2016-07-01T00:00:00.000,13107,POINT (-84.6514 37.669),,,,,,13107008801,,,01,2016,0088,METHADONE,3,KY,true,,,FFSU
35.6411,-79.8431,4/1,2016-04-01T00:00:00.000,59011,POINT (-79.8431 35.6411),,,,,49839.12,59011075004,284.21,222,04,2016,0750,BUTRANS,2,NC,false,50123.33,888,FFSU
32.799,-86.8073,1/1,2016-01-01T00:00:00.000,00406,POINT (-86.8073 32.799),,,,,,00406575562,,,62,2016,5755,METHADONE,1,AL,true,,,FFSU
42.0046,-93.214,1/1,2016-01-01T00:00:00.000,00406,POINT (-93.214 42.0046),,,,,11102.31,00406577101,0,360,01,2016,5771,METHADONE,1,IA,false,11102.31,36859,FFSU
41.6772,-71.5101,1/1,2016-01-01T00:00:00.000,00054,POINT (-71.5101 41.6772),,,,,,00054457025,,,25,2016,4570,METHADONE,1,RI,true,,,FFSU
42.1497,-74.9384,4/1,2016-04-01T00:00:00.000,00406,POINT (-74.9384 42.1497),,,,,3424.54,00406577101,35.91,107,01,2016,5771,METHADONE,2,NY,false,3460.45,18717,FFSU
36.17,-119.7462,7/1,2016-07-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,17482.14,00054457025,102.33,1219,25,2016,4570,METHADONE,3,CA,false,17584.47,93034,MCOU
38.4199,-117.1219,7/1,2016-07-01T00:00:00.000,00406,POINT (-117.1219 38.4199),,,,,6298.05,00406577101,1032.55,247,01,2016,5771,METHADONE,3,NV,false,7330.6,36078,FFSU
40.314,-74.5089,7/1,2016-07-01T00:00:00.000,00054,POINT (-74.5089 40.314),,,,,7547.47,00054457125,2.81,246,25,2016,4571,METHADONE,3,NJ,false,7550.28,34590,MCOU
36.17,-119.7462,1/1,2016-01-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,1967.47,00054355663,0,27,63,2016,3556,METHADONE,1,CA,false,1967.47,15409,FFSU
34.8375,-106.2371,4/1,2016-04-01T00:00:00.000,00406,POINT (-106.2371 34.8375),,,,,4523.13,00406577101,0,132,01,2016,5771,METHADONE,2,NM,false,4523.13,16634,MCOU
35.6411,-79.8431,1/1,2016-01-01T00:00:00.000,59385,POINT (-79.8431 35.6411),,,,,9323.21,59385001430,642.41,50,30,2016,0014,BUNAVAIL,1,NC,false,9965.62,1351,FFSU
47.3917,-121.5708,7/1,2016-07-01T00:00:00.000,00406,POINT (-121.5708 47.3917),,,,,5456.21,00406575501,1.59,625,01,2016,5755,METHADONE,3,WA,false,5457.8,46662,MCOU
43.4108,-71.5653,4/1,2016-04-01T00:00:00.000,00054,POINT (-71.5653 43.4108),,,,,,00054355344,,,44,2016,3553,METHADONE,2,NH,true,,,FFSU
42.1497,-74.9384,7/1,2016-07-01T00:00:00.000,00054,POINT (-74.9384 42.1497),,,,,,00054855424,,,24,2016,8554,METHADONE,3,NY,true,,,FFSU
43.3504,-84.5603,4/1,2016-04-01T00:00:00.000,00054,POINT (-84.5603 43.3504),,,,,354.32,00054457025,15.92,25,25,2016,4570,METHADONE,2,MI,false,370.24,1926,FFSU
38.4623,-92.302,4/1,2016-04-01T00:00:00.000,67877,POINT (-92.302 38.4623),,,,,16221.68,67877011601,0,557,01,2016,0116,METHADONE,2,MO,false,16221.68,77121,FFSU
39.0724,-76.7902,7/1,2016-07-01T00:00:00.000,00054,POINT (-76.7902 39.0724),,,,,337.86,00054457025,20,27,25,2016,4570,METHADONE,3,MD,false,357.86,1507,FFSU
40.3736,-82.7755,7/1,2016-07-01T00:00:00.000,66689,POINT (-82.7755 40.3736),,,,,,66689071116,,,16,2016,0711,Methadone,3,OH,true,,,MCOU
44.2563,-89.6385,1/1,2016-01-01T00:00:00.000,00054,POINT (-89.6385 44.2563),,,,,,00054855424,,,24,2016,8554,METHADONE,1,WI,true,,,MCOU
32.9866,-83.6487,7/1,2016-07-01T00:00:00.000,00054,POINT (-83.6487 32.9866),,,,,2020.77,00054457025,8.02,149,25,2016,4570,METHADONE,3,GA,false,2028.79,10295,FFSU
43.4108,-71.5653,7/1,2016-07-01T00:00:00.000,59011,POINT (-71.5653 43.4108),,,,,7124.64,59011075104,0,21,04,2016,0751,BUTRANS,3,NH,false,7124.64,84,MCOU
38.468,-80.9696,1/1,2016-01-01T00:00:00.000,59385,POINT (-80.9696 38.468),,,,,1756.85,59385001230,0.41,18,30,2016,0012,BUNAVAIL,1,WV,false,1757.26,234,MCOU
38.8964,-77.0262,1/1,2016-01-01T00:00:00.000,00054,POINT (-77.0262 38.8964),,,,,107.05,00054457025,0,12,25,2016,4570,METHADONE,1,DC,false,107.05,622,MCOU
44.0407,-72.7093,7/1,2016-07-01T00:00:00.000,00406,POINT (-72.7093 44.0407),,,,,569,00406577162,0,22,62,2016,5771,METHADONE,3,VT,false,569,3796,FFSU
44.2853,-99.4632,1/1,2016-01-01T00:00:00.000,00054,POINT (-99.4632 44.2853),,,,,,00054457025,,,25,2016,4570,METHADONE,1,SD,true,,,FFSU
37.669,-84.6514,1/1,2016-01-01T00:00:00.000,54123,POINT (-84.6514 37.669),,,,,,54123095730,,,30,2016,0957,ZUBSOLV,1,KY,true,,,FFSU
40.314,-74.5089,1/1,2016-01-01T00:00:00.000,00054,POINT (-74.5089 40.314),,,,,,00054855324,,,24,2016,8553,METHADONE,1,NJ,true,,,MCOU
27.8333,-81.717,7/1,2016-07-01T00:00:00.000,66689,POINT (-81.717 27.8333),,,,,,66689071116,,,16,2016,0711,METHADONE,3,FL,true,,,FFSU
27.8333,-81.717,1/1,2016-01-01T00:00:00.000,59011,POINT (-81.717 27.8333),,,,,4258.46,59011075104,0,16,04,2016,0751,BUTRANS,1,FL,false,4258.46,64,FFSU
32.9866,-83.6487,4/1,2016-04-01T00:00:00.000,67877,POINT (-83.6487 32.9866),,,,,12100.95,67877011601,0,691,01,2016,0116,Methadone,2,GA,false,12100.95,87827,FFSU
40.5773,-77.264,10/1,2016-10-01T00:00:00.000,00054,POINT (-77.264 40.5773),,,,,5554.84,00054457025,80.45,302,25,2016,4570,METHADONE,4,PA,false,5635.29,27131,MCOU
43.3504,-84.5603,1/1,2016-01-01T00:00:00.000,59011,POINT (-84.5603 43.3504),,,,,,59011075004,,,04,2016,0750,BUTRANS,1,MI,true,,,FFSU
61.385,-152.2683,4/1,2016-04-01T00:00:00.000,59011,POINT (-152.2683 61.385),,,,,,59011075804,,,04,2016,0758,BUTRANS,2,AK,true,,,FFSU
31.1801,-91.8749,4/1,2016-04-01T00:00:00.000,12496,POINT (-91.8749 31.1801),,,,,,12496120403,,,03,2016,1204,SUBOXONE,2,LA,true,,,FFSU
47.3917,-121.5708,1/1,2016-01-01T00:00:00.000,66689,POINT (-121.5708 47.3917),,,,,,66689069479,,,79,2016,0694,METHADONE,1,WA,true,,,MCOU
38.4199,-117.1219,4/1,2016-04-01T00:00:00.000,00406,POINT (-117.1219 38.4199),,,,,5221.33,00406577101,635.55,223,01,2016,5771,METHADONE,2,NV,false,5856.88,25743,FFSU
61.385,-152.2683,1/1,2016-01-01T00:00:00.000,59011,POINT (-152.2683 61.385),,,,,,59011075204,,,04,2016,0752,BUTRANS,1,AK,true,,,FFSU
61.385,-152.2683,4/1,2016-04-01T00:00:00.000,59011,POINT (-152.2683 61.385),,,,,,59011075704,,,04,2016,0757,BUTRANS,2,AK,true,,,FFSU
33.8191,-80.9066,4/1,2016-04-01T00:00:00.000,63739,POINT (-80.9066 33.8191),,,,,,63739000610,,,10,2016,0006,METHADONE,2,SC,true,,,MCOU
40.314,-74.5089,7/1,2016-07-01T00:00:00.000,00054,POINT (-74.5089 40.314),,,,,,00054457025,,,25,2016,4570,METHADONE,3,NJ,true,,,FFSU
44.6074,-69.3977,1/1,2016-01-01T00:00:00.000,12496,POINT (-69.3977 44.6074),,,,,129599,12496120203,3040.72,1386,03,2016,1202,SUBOXONE,1,ME,false,132639.72,31643,FFSU
42.1497,-74.9384,1/1,2016-01-01T00:00:00.000,00406,POINT (-74.9384 42.1497),,,,,,00406575562,,,62,2016,5755,METHADONE,1,NY,true,,,FFSU
36.17,-119.7462,7/1,2016-07-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,97482.64,00054457125,578.43,3362,25,2016,4571,METHADONE,3,CA,false,98061.07,451040,MCOU
